model,localization_method,data_name,ablation_type,ratio,perc_mem,acc,ppl_clean,ppl_noise,acc2,acc3,acc4,acc5,seed,lambda_l1,stop_loss,epoch,lr,ig_steps,unlearn_set
4_layer_100_epoch.pth,act,mult,,,0.003154574194923,0.9335065484046936,1.1451890468597412,1.2764742374420166,tensor(0.9616),tensor(0.9591),tensor(0.9612),tensor(0.9335),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9388874173164368,1.1369489431381226,1.2642747163772583,tensor(0.9616),tensor(0.9594),tensor(0.9612),tensor(0.9389),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9673565626144408,1.1056811809539795,1.201601266860962,tensor(0.9682),tensor(0.9630),tensor(0.9655),tensor(0.9674),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.9707494974136353,1.0872385501861572,1.1692266464233398,tensor(0.9696),tensor(0.9669),tensor(0.9665),tensor(0.9707),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.970687985420227,1.0868984460830688,1.168670415878296,tensor(0.9697),tensor(0.9669),tensor(0.9669),tensor(0.9707),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.960815966129303,1.1467747688293457,1.2545950412750244,tensor(0.9649),tensor(0.9558),tensor(0.9598),tensor(0.9608),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.9252256751060486,1.1036919355392456,1.186846137046814,tensor(0.9382),tensor(0.8844),tensor(0.9679),tensor(0.9252),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.9405959844589232,1.1047297716140747,1.187827229499817,tensor(0.9560),tensor(0.9331),tensor(0.9684),tensor(0.9406),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0015772870974615,0.9630594849586488,1.141784906387329,1.2466363906860352,tensor(0.9655),tensor(0.9574),tensor(0.9614),tensor(0.9631),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8966346383094788,1.4576165676116943,1.6180071830749512,tensor(0.9416),tensor(0.9005),tensor(0.9332),tensor(0.8966),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.911066234111786,1.3588051795959473,1.500266432762146,tensor(0.9480),tensor(0.9231),tensor(0.9416),tensor(0.9111),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9481428861618042,1.2376607656478882,1.3655297756195068,tensor(0.9540),tensor(0.9392),tensor(0.9459),tensor(0.9481),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9531870484352112,1.125355839729309,1.2171416282653809,tensor(0.9656),tensor(0.9343),tensor(0.9656),tensor(0.9532),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9575555920600892,1.1061209440231323,1.1923515796661377,tensor(0.9671),tensor(0.9598),tensor(0.9666),tensor(0.9576),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.9520436525344848,1.1996173858642578,1.3207417726516724,tensor(0.9584),tensor(0.9467),tensor(0.9520),tensor(0.9520),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.93548983335495,1.1530990600585938,1.277253270149231,tensor(0.9601),tensor(0.9583),tensor(0.9604),tensor(0.9355),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9391350150108336,1.1434829235076904,1.26472806930542,tensor(0.9603),tensor(0.9585),tensor(0.9605),tensor(0.9391),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.9620391130447388,1.1327080726623535,1.2380170822143557,tensor(0.9661),tensor(0.9563),tensor(0.9604),tensor(0.9620),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9705573916435242,1.0899925231933594,1.1726700067520142,tensor(0.9688),tensor(0.9662),tensor(0.9652),tensor(0.9706),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.9703774452209472,1.0896955728530884,1.172635197639465,tensor(0.9691),tensor(0.9663),tensor(0.9662),tensor(0.9704),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9529475569725036,1.2016102075576782,1.3251869678497314,tensor(0.9599),tensor(0.9461),tensor(0.9522),tensor(0.9529),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.8894487619400024,1.1092326641082764,1.1949421167373655,tensor(0.9067),tensor(0.8489),tensor(0.9663),tensor(0.8894),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.9321175813674928,1.109160542488098,1.193656086921692,tensor(0.9427),tensor(0.9178),tensor(0.9674),tensor(0.9321),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9548471570014954,1.196688175201416,1.3195379972457886,tensor(0.9615),tensor(0.9486),tensor(0.9542),tensor(0.9548),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8545870184898376,1.908930778503418,2.121038913726806,tensor(0.9198),tensor(0.8605),tensor(0.9001),tensor(0.8546),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8707519769668579,1.6564373970031738,1.8309035301208496,tensor(0.9341),tensor(0.8848),tensor(0.9167),tensor(0.8708),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9379376173019408,1.3306565284729004,1.4608540534973145,tensor(0.9463),tensor(0.9247),tensor(0.9344),tensor(0.9379),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9190910458564758,1.137794852256775,1.2373329401016235,tensor(0.9656),tensor(0.8380),tensor(0.9647),tensor(0.9191),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9509949684143066,1.1089211702346802,1.1987735033035278,tensor(0.9674),tensor(0.9331),tensor(0.9654),tensor(0.9510),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.9388757944107056,1.265317678451538,1.4024343490600586,tensor(0.9512),tensor(0.9335),tensor(0.9410),tensor(0.9389),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.9340716600418092,1.16460120677948,1.3135958909988403,tensor(0.9598),tensor(0.9574),tensor(0.9582),tensor(0.9341),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.937929630279541,1.152490496635437,1.2966759204864502,tensor(0.9602),tensor(0.9578),tensor(0.9583),tensor(0.9379),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9539135098457336,1.1805181503295898,1.302520990371704,tensor(0.9621),tensor(0.9478),tensor(0.9537),tensor(0.9539),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9680966138839722,1.0943182706832886,1.1810628175735474,tensor(0.9654),tensor(0.9662),tensor(0.9643),tensor(0.9681),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.9689688682556152,1.094112515449524,1.181389093399048,tensor(0.9671),tensor(0.9662),tensor(0.9656),tensor(0.9690),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9394798874855042,1.304274082183838,1.455695867538452,tensor(0.9519),tensor(0.9276),tensor(0.9391),tensor(0.9395),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.003154574194923,0.8416244387626648,1.1148861646652222,1.2030045986175537,tensor(0.8528),tensor(0.7789),tensor(0.9644),tensor(0.8416),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.9051817059516908,1.1117773056030271,1.1982098817825315,tensor(0.9205),tensor(0.8921),tensor(0.9668),tensor(0.9052),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9405467510223388,1.3047351837158203,1.4446945190429688,tensor(0.9535),tensor(0.9308),tensor(0.9416),tensor(0.9405),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8447926044464111,2.1566925048828125,2.3822343349456787,tensor(0.9147),tensor(0.8478),tensor(0.8937),tensor(0.8448),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8599159121513367,1.8262488842010496,2.0175552368164062,tensor(0.9295),tensor(0.8696),tensor(0.9083),tensor(0.8599),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9208268523216248,1.4830447435379028,1.648321270942688,tensor(0.9374),tensor(0.8999),tensor(0.9156),tensor(0.9208),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8043956160545349,1.1680059432983398,1.273018479347229,tensor(0.9589),tensor(0.6675),tensor(0.9631),tensor(0.8044),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9114544987678528,1.113438367843628,1.2050282955169678,tensor(0.9651),tensor(0.8612),tensor(0.9645),tensor(0.9115),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.9197635054588318,1.4159125089645386,1.5657694339752195,tensor(0.9381),tensor(0.9109),tensor(0.9221),tensor(0.9198),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9126019477844238,1.1816130876541138,1.332440733909607,tensor(0.9573),tensor(0.9524),tensor(0.9522),tensor(0.9126),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0015772870974615,0.9187331199645996,1.1683028936386108,1.3130590915679932,tensor(0.9584),tensor(0.9544),tensor(0.9538),tensor(0.9187),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9449747800827026,1.237586498260498,1.3683323860168457,tensor(0.9572),tensor(0.9368),tensor(0.9457),tensor(0.9450),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9670605659484864,1.0968751907348633,1.1845617294311523,tensor(0.9653),tensor(0.9644),tensor(0.9632),tensor(0.9671),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9678848385810852,1.0968170166015625,1.1854180097579956,tensor(0.9668),tensor(0.9650),tensor(0.9650),tensor(0.9679),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0,0.92287677526474,1.436766266822815,1.6008745431900024,tensor(0.9408),tensor(0.9069),tensor(0.9230),tensor(0.9229),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.003154574194923,0.7609690427780151,1.1208618879318235,1.2126160860061646,tensor(0.8365),tensor(0.7450),tensor(0.9632),tensor(0.7610),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.865621030330658,1.115026354789734,1.2043105363845823,tensor(0.9174),tensor(0.8759),tensor(0.9660),tensor(0.8656),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9224114418029784,1.4241920709609983,1.5901180505752563,tensor(0.9417),tensor(0.9110),tensor(0.9258),tensor(0.9224),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8365768194198608,2.300575017929077,2.5411906242370605,tensor(0.9159),tensor(0.8456),tensor(0.8958),tensor(0.8366),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8529630899429321,1.9819514751434328,2.19226622581482,tensor(0.9275),tensor(0.8646),tensor(0.9060),tensor(0.8530),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.9004793763160706,1.7175313234329224,1.9083739519119265,tensor(0.9167),tensor(0.8726),tensor(0.8924),tensor(0.9005),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.6721528172492981,1.1837282180786133,1.2913202047348022,tensor(0.8151),tensor(0.6116),tensor(0.9568),tensor(0.6722),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8376854062080383,1.1178330183029177,1.2135626077651978,tensor(0.9054),tensor(0.8222),tensor(0.9618),tensor(0.8377),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8991861343383789,1.5869989395141602,1.74574613571167,tensor(0.9241),tensor(0.8871),tensor(0.9012),tensor(0.8992),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8587448000907898,1.353625774383545,1.5381132364273071,tensor(0.9432),tensor(0.9157),tensor(0.9150),tensor(0.8587),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8670518398284912,1.3046705722808838,1.4759352207183838,tensor(0.9466),tensor(0.9223),tensor(0.9221),tensor(0.8671),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9294283390045166,1.336236596107483,1.4978950023651123,tensor(0.9490),tensor(0.9183),tensor(0.9324),tensor(0.9294),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.965076208114624,1.100499391555786,1.1949039697647097,tensor(0.9439),tensor(0.9633),tensor(0.9624),tensor(0.9651),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0047318614087998,0.9660834670066832,1.1010111570358276,1.196250081062317,tensor(0.9491),tensor(0.9641),tensor(0.9646),tensor(0.9661),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0,0.9048378467559814,1.6164411306381226,1.7985856533050537,tensor(0.9253),tensor(0.8830),tensor(0.9027),tensor(0.9048),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.7112712860107422,1.1266694068908691,1.220902442932129,tensor(0.8095),tensor(0.7108),tensor(0.9591),tensor(0.7113),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.8372665047645569,1.1177128553390503,1.208504319190979,tensor(0.9112),tensor(0.8576),tensor(0.9647),tensor(0.8373),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.9056405425071716,1.581895112991333,1.7600947618484497,tensor(0.9317),tensor(0.8918),tensor(0.9099),tensor(0.9056),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8306211233139038,2.4934213161468506,2.744747400283813,tensor(0.9113),tensor(0.8383),tensor(0.8895),tensor(0.8306),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8473254442214966,2.108705997467041,2.322736978530884,tensor(0.9243),tensor(0.8594),tensor(0.9002),tensor(0.8473),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8766506314277649,1.9978203773498533,2.2425010204315186,tensor(0.8970),tensor(0.8425),tensor(0.8687),tensor(0.8767),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.6645954251289368,1.1944245100021362,1.3046594858169556,tensor(0.7601),tensor(0.5838),tensor(0.9498),tensor(0.6646),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8219243288040161,1.1185187101364136,1.214600920677185,tensor(0.8664),tensor(0.7937),tensor(0.9588),tensor(0.8219),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8800602555274963,1.7686436176300049,1.94807517528534,tensor(0.9055),tensor(0.8623),tensor(0.8805),tensor(0.8801),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8386231660842896,1.4788562059402466,1.6879312992095947,tensor(0.9294),tensor(0.8968),tensor(0.8944),tensor(0.8386),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.847334086894989,1.4137144088745115,1.609320878982544,tensor(0.9326),tensor(0.9053),tensor(0.9040),tensor(0.8473),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9155184626579284,1.451554298400879,1.6241813898086548,tensor(0.9374),tensor(0.8997),tensor(0.9168),tensor(0.9155),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9640613198280334,1.1041908264160156,1.19907808303833,tensor(0.9443),tensor(0.9622),tensor(0.9603),tensor(0.9641),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0015772870974615,0.9657905697822572,1.1042909622192385,1.1996122598648071,tensor(0.9496),tensor(0.9630),tensor(0.9630),tensor(0.9658),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0,0.8804459571838379,1.9043970108032229,2.11763072013855,tensor(0.9044),tensor(0.8503),tensor(0.8769),tensor(0.8804),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0,0.6857051849365234,1.1334997415542605,1.2295738458633425,tensor(0.7638),tensor(0.6711),tensor(0.9477),tensor(0.6857),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,hc,mult,,,0.0015772870974615,0.8164440989494324,1.1224948167800903,1.216935396194458,tensor(0.8872),tensor(0.8349),tensor(0.9617),tensor(0.8164),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8812687397003174,1.801411747932434,1.9854503870010376,tensor(0.9063),tensor(0.8620),tensor(0.8856),tensor(0.8813),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8144803643226624,3.016995906829834,3.279099702835083,tensor(0.9008),tensor(0.8195),tensor(0.8738),tensor(0.8145),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,ig,mult,,,0.0,0.8338281512260437,2.3985464572906494,2.620332717895508,tensor(0.9161),tensor(0.8443),tensor(0.8869),tensor(0.8338),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8528885245323181,2.332593441009521,2.5752477645874023,tensor(0.8766),tensor(0.8163),tensor(0.8431),tensor(0.8529),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.6381349563598633,1.2445149421691897,1.361363410949707,tensor(0.6892),tensor(0.5746),tensor(0.9339),tensor(0.6381),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,zero,mult,,,0.0,0.8098889589309692,1.1277015209197998,1.2265828847885132,tensor(0.8159),tensor(0.7872),tensor(0.9547),tensor(0.8099),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8495392203330994,2.024594306945801,2.2334158420562744,tensor(0.8822),tensor(0.8331),tensor(0.8560),tensor(0.8495),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8329130411148071,1.535882830619812,1.748228907585144,tensor(0.9291),tensor(0.8944),tensor(0.8908),tensor(0.8329),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,act,mult,,,0.0,0.8408272862434387,1.4823038578033447,1.6790958642959597,tensor(0.9304),tensor(0.9007),tensor(0.9001),tensor(0.8408),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,,mult,,,0.0015772870974615,0.971161425113678,1.0836771726608276,1.161166071891785,tensor(0.9697),tensor(0.9676),tensor(0.9695),tensor(0.9712),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.8964490294456482,1.612636685371399,1.795974850654602,tensor(0.9225),tensor(0.8769),tensor(0.8971),tensor(0.8964),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.0,0.9627676010131836,1.1085385084152222,1.2067601680755615,tensor(0.9478),tensor(0.9591),tensor(0.9600),tensor(0.9628),0,1000,0.1,100,0.01,20,seven
4_layer_100_epoch.pth,slim,mult,,,0.003154574194923,0.9646844267845154,1.108433961868286,1.206873655319214,tensor(0.9506),tensor(0.9599),tensor(0.9624),tensor(0.9647),0,1000,0.1,100,0.01,20,seven
